date	latitude	longitude	suicide	attacktype1	targtype1	weaptype1	nkill	nwound	iyear	imonth	iday	provstate
03/05/2014	33.517279	71.06861	0	3	20	6	0	0	2014	05	03	Khyber Pakhtunkhwa
03/05/2014	34.277919	71.943952	0	3	21	6	0	0	2014	05	03	Khyber Pakhtunkhwa
04/05/2014	28.626429	68.129251	0	3	3	6	0	0	2014	05	04	Balochistan
04/05/2014	34.856181	71.430288	0	2	4	5	1	0	2014	05	04	Federally Administered Tribal Areas
04/05/2014	34.014277	71.580153	0	3	21	6	0	0	2014	05	04	Khyber Pakhtunkhwa
04/05/2014	34.014277	71.580153	0	3	21	6	0	0	2014	05	04	Khyber Pakhtunkhwa
04/05/2014	34.014277	71.580153	0	3	21	6	0	0	2014	05	04	Khyber Pakhtunkhwa
04/05/2014	34.308216	72.046499	0	3	21	6	0	0	2014	05	04	Khyber Pakhtunkhwa
04/05/2014	34.308216	72.046499	0	3	21	6	0	0	2014	05	04	Khyber Pakhtunkhwa
04/05/2014	26.966667	64.1	0	7	1	5	0	1	2014	05	05	Balochistan
05/05/2014	29.556918	66.020134	0	3	19	6	0	0	2014	05	04	Balochistan
05/05/2014	33	70.065	0	3	14	6	2	1	2014	05	05	Federally Administered Tribal Areas
05/05/2014	34.00135	71.41416	0	6	4	5	2	2	2014	05	05	Khyber Pakhtunkhwa
05/05/2014	33.70583	70.32833	0	3	20	6	0	0	2014	05	05	Federally Administered Tribal Areas
05/05/2014	24.881129	67.009863	0	2	1	6	1	0	2014	05	05	Sindh
05/05/2014	29.539552	67.875908	0	3	21	6	0	0	2014	05	05	Balochistan
05/05/2014	33.959174	71.574388	0	3	21	6	0	0	2014	05	05	Khyber Pakhtunkhwa
06/05/2014	25.531389	62.875278	0	2	4	6	1	3	2014	05	06	Balochistan
06/05/2014	26.101116	62.366214	0	2	4	5	0	0	2014	05	06	Balochistan
06/05/2014	34.091346	71.14573	0	3	17	6	2	3	2014	05	06	Federally Administered Tribal Areas
06/05/2014	25.035399	67.069055	0	3	3	6	0	2	2014	05	06	Sindh
06/05/2014	24.832234	67.129867	0	2	3	5	1	2	2014	05	06	Sindh
06/05/2014	31.831395	70.901861	1	3	20	6	1	0	2014	05	06	Khyber Pakhtunkhwa
06/05/2014	24.884723	66.832021	0	3	1	6	0	0	2014	05	06	Sindh
06/05/2014	24.884723	66.832021	0	3	1	6	0	0	2014	05	06	Sindh
06/05/2014	24.917402	67.087045	0	2	14	5	2	0	2014	05	06	Sindh
06/05/2014	33.821105	70.664402	0	3	14	6	2		2014	05	06	Federally Administered Tribal Areas
06/05/2014	24.883591	66.988376	0	3	1	6	0	0	2014	05	07	Sindh
07/05/2014	24.884723	66.832021	0	3	1	6	0	0	2014	05	06	Sindh
07/05/2014	34.012849	71.223864	0	3	17	6	1	0	2014	05	07	Federally Administered Tribal Areas
07/05/2014	34	71.383333	0	2	4	5	1	1	2014	05	07	Khyber Pakhtunkhwa
08/05/2014	33.133244	70.033952	0	3	4	6	8	4	2014	05	08	Federally Administered Tribal Areas
08/05/2014	30.182971	66.998734	0	3	14	6	2	15	2014	05	08	Balochistan
08/05/2014	34.404925	72.556802	0	3	8	6	0	0	2014	05	08	Khyber Pakhtunkhwa
08/05/2014	32.320237	69.859741	0	2	4	5	1	0	2014	05	08	Federally Administered Tribal Areas
08/05/2014	33.965158	71.19716	0	3	14	6	0	0	2014	05	08	Federally Administered Tribal Areas
08/05/2014	28.587601	68.047751	0	2	3	5	1	1	2014	05	08	Balochistan
09/05/2014	28.3898	68.190838	0	3	1	6	0	4	2014	05	09	Balochistan
09/05/2014	27.799957	66.616658	0	3	14	6	0	1	2014	05	09	Balochistan
09/05/2014	34.014975	71.58049	0	3	14	6	0	0	2014	05	09	Khyber Pakhtunkhwa
10/05/2014	34.004699	71.56996	0	3	14	6	0	3	2014	05	10	Khyber Pakhtunkhwa
10/05/2014	33.999794	71.394215	0	7	4	5	0	0	2014	05	10	Khyber Pakhtunkhwa
10/05/2014	24.927352	66.972598	0	3	3	6	0	0	2014	05	12	Sindh
11/05/2014	34.014277	71.580153	1	3	13	6	6	14	2014	05	10	Sindh
11/05/2014	32.947525	70.324537	0	3	4	6	0	4	2014	05	11	Khyber Pakhtunkhwa
11/05/2014	34.801837	71.515011	0	3	4	6	0	1	2014	05	11	Federally Administered Tribal Areas
11/05/2014	27.681307	66.184658	0	2	3	5	2	0	2014	05	11	Federally Administered Tribal Areas
11/05/2014	27.79613	66.60848	0	3	3	6	0	19	2014	05	11	Balochistan
11/05/2014	28.558964	67.621006	0	6	1	5	0	0	2014	05	11	Balochistan
11/05/2014	34	71.383333	0	6	1	5			2014	05	11	Balochistan
11/05/2014	34.7819	72.824961	0	2	3	5	1	0	2014	05	11	Khyber Pakhtunkhwa
11/05/2014	34.836944	71.326944	0	3	4	6	1	2	2014	05	11	Khyber Pakhtunkhwa
12/05/2014	24.90935	66.966038	0	3	20	6	0	0	2014	05	11	Federally Administered Tribal Areas
12/05/2014	31.816656	70.916646	0	2	8	6	1	0	2014	05	12	Khyber Pakhtunkhwa
12/05/2014	30.043544	69.923819	0	3	20	6	0	0	2014	05	12	Balochistan
12/05/2014	30.9236	66.45116	0	3	4	6	0	0	2014	05	12	Balochistan
12/05/2014	24.86047	67.010047	0	2	4	5	1	0	2014	05	12	Sindh
12/05/2014	32.986111	70.604167	0	3	8	6	0	0	2014	05	12	Khyber Pakhtunkhwa
12/05/2014	33.819255	72.689125	0	2	1	5	1	0	2014	05	13	Khyber Pakhtunkhwa
13/05/2014	33.955099	71.432945	0	3	16	6	0	0	2014	05	13	Federally Administered Tribal Areas
13/05/2014	34.533889	71.27	0	3	17	6	1	1	2014	05	13	Khyber Pakhtunkhwa
13/05/2014	34.004722	71.569953	0	1	14	5	1	0	2014	05	13	Sindh
13/05/2014	24.92808	67.064331	0	2	1	5	1	0	2014	05	13	Khyber Pakhtunkhwa
13/05/2014	33.53	71.06	0	2	8	5	2	0	2014	05	13	Sindh
13/05/2014	24.860235	67.008737	0	2	22	5	2	0	2014	05	13	Sindh
13/05/2014	24.906849	67.107798	0	2	1	5	2	0	2014	05	13	Khyber Pakhtunkhwa
13/05/2014	34.41248	73.231453	0	3	15	6	0	0	2014	05	13	Balochistan
13/05/2014	25.129201	62.32313	0	2	4	5	2	0	2014	05	12	Punjab
14/05/2014	27.4023	66.391439	0	3	19	6	0	0	2014	05	14	Balochistan
14/05/2014	33.999794	71.394215	0	2	4	6	1	0	2014	05	14	Khyber Pakhtunkhwa
14/05/2014	34.079722	71.193889	0	3	20	6	0	0	2014	05	14	Federally Administered Tribal Areas
14/05/2014	28.242543	69.18349	0	2	4	5	2	0	2014	05	15	Federally Administered Tribal Areas
14/05/2014	31.538448	74.303021	0	2	1	5	1	0	2014	05	14	Sindh
14/05/2014	26.962583	64.102083	0	8	8	8	0	1	2014	05	14	Punjab
15/05/2014	34.57908	71.412819	0	3	8	6	0	0	2014	05	14	Balochistan
15/05/2014	33.597896	73.044039	0	3	1	6	0	16	2014	05	15	Punjab
15/05/2014	34.778444	72.375791	0	2	17	5	1	0	2014	05	15	Khyber Pakhtunkhwa
16/05/2014	32.98215	70.608264	0	3	3	6	0	7	2014	05	16	Khyber Pakhtunkhwa
16/05/2014	33.976094	71.372115	0	6	4	5	1	0	2014	05	16	Federally Administered Tribal Areas
17/05/2014	25.380314	68.370662	0	2	3	5	1	1	2014	05	17	Sindh
17/05/2014	34	71.383333	0	6	4	5	1		2014	05	17	Khyber Pakhtunkhwa
18/05/2014	28.686462	69.954053	0	3	19	6	0	0	2014	05	18	Punjab
18/05/2014	34.739867	71.530072	0	3	3	6	0	5	2014	05	18	Federally Administered Tribal Areas
18/05/2014	34.688215	71.218806	0	3	4	6	1	5	2014	05	18	Federally Administered Tribal Areas
18/05/2014	34.792304	72.282512	0	3	20	6	0	0	2014	05	18	Khyber Pakhtunkhwa
18/05/2014	30.182971	66.998734	0	3	20	6	0	0	2014	05	18	Balochistan
18/05/2014	31.72	72.9789	0	6	14	5	8	0	2014	05	18	Punjab
19/05/2014	31.733877	70.335675	0	6	18	5	0	0	2014	05	19	Khyber Pakhtunkhwa
19/05/2014	34.394204	71.906943	0	3	2	6	0	0	2014	05	19	Khyber Pakhtunkhwa
19/05/2014	24.853671	66.998056	0	1	15	5	2	0	2014	05	19	Sindh
19/05/2014	24.970532	66.98093	0	2	15	5	2	0	2014	05	19	Sindh
19/05/2014	24.9002	67.0446	0	2	1	5	1	0	2014	05	19	Sindh
19/05/2014	24.92752	67.064194	0	2	14	5	1	0	2014	05	19	Sindh
19/05/2014	24.861462	67.009939	0	2	15	5	1	0	2014	05	19	Sindh
20/05/2014	29.261365	67.657531	0	3	19	6	0	0	2014	05	20	Balochistan
20/05/2014	25.373964	68.301315	0	3	19	6	0	0	2014	05	20	Sindh
20/05/2014	27.352167	68.520739	0	3	19	6	0	0	2014	05	20	Sindh
20/05/2014	29.031843	69.145994	0	3	14	6	1	1	2014	05	20	Balochistan
20/05/2014	24.848968	67.018139	0	2	15	5	2	0	2014	05	20	Sindh
20/05/2014	34.014277	71.580153	0	3	8	6	0	0	2014	05	20	Khyber Pakhtunkhwa
20/05/2014	34.066667	72.45	1	3	3	6	1	1	2014	05	20	Khyber Pakhtunkhwa
20/05/2014	24.850198	67.200145	0	2	14	5	1	0	2014	05	20	Sindh
20/05/2014	32.999889	70.065264	0	3	1	6	0	0	2014	05	20	Federally Administered Tribal Areas
20/05/2014	24.861462	67.009939	0	2	15	9	1	0	2014	05	20	Sindh
21/05/2014	26.00228	63.04399	0	2	8	5	6	0	2014	05	21	Balochistan
21/05/2014	26.006543	63.888592	0	3	4	6	1	0	2014	05	21	Balochistan
21/05/2014	25.381751	68.36939	0	3	21	6	0	0	2014	05	21	Sindh
21/05/2014	24.933333	67.033333	0	3	4	6	0	5	2014	05	21	Sindh
21/05/2014	27.904542	68.664108	0	3	21	6	0	0	2014	05	21	Sindh
21/05/2014	27.904542	68.664108	0	3	21	6	0	0	2014	05	21	Sindh
21/05/2014	27.904542	68.664108	0	3	21	6	0	0	2014	05	21	Sindh
21/05/2014	32.970704	70.278036	0	2	4	5	15		2014	05	21	Federally Administered Tribal Areas
21/05/2014	27.903119	68.664796	0	3	21	6	0	0	2014	05	21	Sindh
22/05/2014	27.798255	66.613934	0	3	1	6	0	0	2014	05	22	Balochistan
22/05/2014	27.330245	68.02006	0	3	21	6	0	0	2014	05	22	Sindh
22/05/2014	32.985646	70.605483	0	3	20	6	0	0	2014	05	23	Federally Administered Tribal Areas
23/05/2014	34.515471	71.328747	0	3	8	6	0	0	2014	05	24	Federally Administered Tribal Areas
24/05/2014	34.390278	71.334722	0	3	17	6	0	0	2014	05	22	Khyber Pakhtunkhwa
24/05/2014	28.306333	65.598567	0	2	14	5	2	1	2014	05	24	Balochistan
24/05/2014	33.729266	73.093002	0	3	1	6	1	1	2014	05	24	Islamabad Capital Territory
24/05/2014	33.689401	73.031673	0	3	14	6	0	0	2014	05	24	Islamabad Capital Territory
24/05/2014	34.538611	71.329167	0	3	4	6	6	1	2014	05	24	Federally Administered Tribal Areas
24/05/2014	34.855861	71.429838	0	3	3	6	0	1	2014	05	24	Federally Administered Tribal Areas
24/05/2014	34.737142	71.527274	0	3	20	6	0	0	2014	05	24	Federally Administered Tribal Areas
24/05/2014	34.856181	71.430288	0	3	17	6	1	1	2014	05	24	Federally Administered Tribal Areas
24/05/2014	34.091346	71.14573	0	2	4	5	10	4	2014	05	24	Federally Administered Tribal Areas
24/05/2014	34.565507	71.477429	0	3	8	6	0	0	2014	05	24	Federally Administered Tribal Areas
25/05/2014	27.340505	66.370608	0	2	3	6	6	1	2014	05	25	Balochistan
25/05/2014	34.217222	71.555556	0	2	3	5	2	0	2014	05	25	Khyber Pakhtunkhwa
25/05/2014	34.855861	71.429838	0	3	4	6	5	5	2014	05	25	Federally Administered Tribal Areas
25/05/2014	24.942563	67.024119	0	3	1	6	0	0	2014	05	25	Sindh
25/05/2014	24.942563	67.024119	0	3	14	6	1	9	2014	05	25	Sindh
25/05/2014	24.970532	66.98093	0	3	22	6	0	0	2014	05	25	Sindh
25/05/2014	33.730384	73.093917	0	6	7	13	0	0	2014	05	25	Islamabad Capital Territory
25/05/2014	24.970532	66.98093	0	2	4	5	1	0	2014	05	25	Sindh
26/05/2014	29.025778	66.589713	0	3	3	6	0	0	2014	05	26	Balochistan
26/05/2014	31.328045	72.35503	0	2	14	5	1	0	2014	05	26	Punjab
26/05/2014	34.217132	71.555382	0	2	3	6	2	0	2014	05	26	Khyber Pakhtunkhwa
26/05/2014	34.565494	71.477429	0	3	4	6	1	0	2014	05	26	Federally Administered Tribal Areas
26/05/2014	24.975906	66.945189	0	2	3	6	3	0	2014	05	26	Sindh
26/05/2014	31.554956	74.356994	0	2	10	8	0	0	2014	05	26	Punjab
26/05/2014	33.89904	70.101037	0	3	14	6	0	1	2014	05	26	Federally Administered Tribal Areas
27/05/2014	29.142127	69.100003	0	3	21	6	0	0	2014	05	27	Balochistan
27/05/2014	29.01078	69.183866	0	3	20	6	0	0	2014	05	27	Balochistan
27/05/2014	34.005442	71.227943	0	3	21	6	0	0	2014	05	27	Federally Administered Tribal Areas
27/05/2014	33.997222	71.574167	0	3	2	6	0	0	2014	05	27	Khyber Pakhtunkhwa
27/05/2014	31.928594	70.459153	0	2	3	5	0	4	2014	05	27	Khyber Pakhtunkhwa
27/05/2014	34.015394	71.580827	0	2	3	5	1	1	2014	05	27	Khyber Pakhtunkhwa
27/05/2014	24.9002	67.0446	0	2	1	5	1	3	2014	05	27	Sindh
28/05/2014	29.048242	66.568883	0	3	19	6	0	0	2014	05	28	Balochistan
28/05/2014	24.916688	67.033427	0	2	1	5	1	0	2014	05	28	Sindh
28/05/2014	24.860235	67.008737	0	2	15	5	1	0	2014	05	28	Sindh
28/05/2014	24.923067	67.020396	0	1	3	5	1	0	2014	05	28	Sindh
29/05/2014	33.729269	73.093002	0	3	15	6	0	0	2014	05	29	Islamabad Capital Territory
29/05/2014	32.974638	70.14558	0	3	4	6	3	2	2014	05	29	Federally Administered Tribal Areas
29/05/2014	34.856902	71.429936	0	2	3	5	0	3	2014	05	29	Federally Administered Tribal Areas
29/05/2014	33.647254	70.86229	0	2	14	5	5	1	2014	05	29	Federally Administered Tribal Areas
29/05/2014	32.957216	70.569924	0	3	4	6	3	2	2014	05	29	Khyber Pakhtunkhwa
29/05/2014	27.885166	67.919242	0	6	22	13	1		2014	05	29	Sindh
30/05/2014	24.916667	67.033333	0	2	8	5	1	0	2014	05	30	Sindh
30/05/2014	34.014277	71.580153	0	3	20	6	0	0	2014	05	30	Khyber Pakhtunkhwa
31/05/2014	31.554606	74.356972	0	6	2	5			2014	05	31	Punjab
31/05/2014	24.832248	67.129859	0	1	2	5	0	2	2014	05	31	Sindh
31/05/2014	32.083741	72.67186	0	6	2	5	0	0	2014	05	31	Punjab
31/05/2014	34.775677	71.50979	0	2	4	5	8.5	1	2014	05	31	Federally Administered Tribal Areas
31/05/2014	30.9236	66.45116	0	3	21	6	0	0	2014	05	31	Balochistan
31/05/2014	24.92422	66.973727	0	3	3	6	0	0	2014	05	31	Sindh
31/05/2014			0	3	3	6	0	3	2014	05	31	Unknown
31/05/2014	30.183279	71.405854	0	2	10	5	0	1	2014	05	31	Punjab
31/05/2014	33.53	71.06	0	2	12	5	0	1	2014	05	31	Khyber Pakhtunkhwa
31/05/2014	24.860235	67.008737	0	2	15	9	1	0	2014	05	31	Sindh
31/05/2014	34.810615	71.423875	0	2	4	5	8.5	1	2014	05	31	Federally Administered Tribal Areas
31/05/2014	24.870252	67.361775	0	6	14	5	0	0	2014	05	31	Sindh
31/05/2014	33.917247	71.564744	0	3	4	6	0	0	2014	05	31	Khyber Pakhtunkhwa
31/05/2014	32.986111	70.604167	0	3	15	6	0	0	2014	05	31	Khyber Pakhtunkhwa
31/05/2014	32.986111	70.604167	0	3	14	6	0	0	2014	05	31	Khyber Pakhtunkhwa
01/06/2014	24.861734	67.016605	0	3	1	6	1	2	2014	06	02	Federally Administered Tribal Areas
02/06/2014	34.599701	71.334191	0	3	14	6	0	1	2014	06	01	Sindh
02/06/2014	25.266667	63.466667	0	3	2	6	0	1	2014	06	02	Balochistan
02/06/2014	28.944654	64.706093	0	3	19	6	0	2	2014	06	02	Balochistan
02/06/2014	24.832234	67.129867	0	2	3	5	1	0	2014	06	02	Sindh
02/06/2014	27.8	66.616667	0	3	20	6	0	0	2014	06	02	Balochistan
02/06/2014	33.975508	71.441829	0	2	3	5	1	1	2014	06	02	Khyber Pakhtunkhwa
02/06/2014	24.9002	67.0446	0	2	2	5	1	0	2014	06	02	Sindh
02/06/2014	24.920743	67.066566	0	2	14	5	1	0	2014	06	02	Sindh
02/06/2014	34.014975	71.58049	0	6	14	9	1	0	2014	06	03	Federally Administered Tribal Areas
